数学小灵通（3-4年级）,SHUXUE XIAO LINGTONG,Shu Xue Xiao Ling Tong （ 3 - 4 Nian Ji ）
防灾博览,Overview of Disaster Prevention  방재박람,Fang Zai Bo Lan
资源导刊·地球科技版,Resources Guide·Earth Science and Technology,Zi Yuan Dao Kan · Di Qiu Ke Ji Ban
测绘文摘,Abstracts of Surveying and Mapping,Ce Hui Wen Zhai
江西地质,Jiangxi Geology  강서지질,Jiang Xi Di Zhi
大地构造与成矿学（英文版）,Geotectonica et Metallogenia  대지구조여성학（영문판）,Da Di Gou Zao Yu Cheng Kuang Xue （ Ying Wen Ban ）
化学通报（网络版）,Chemistry Online,Hua Xue Tong Bao （ Wang Luo Ban ）
大科技·科技天地,Super Science  대과기·과기천지,Da Ke Ji · Ke Ji Tian Di
科学（重庆）,Science American,Ke Xue （ Zhong Qing ）
中国生物学文摘,Chinese Biological Abstracts,Zhong Guo Sheng Wu Xue Wen Zhai
河北地质,Hebei Geology,He Bei Di Zhi
科学启蒙,Science Intiation,Ke Xue Qi Meng
青少年科技博览,Science Review for Juvenile,Qing Shao Nian Ke Ji Bo Lan
发育与生殖生物学学报（英文版）,Developmental & Reproductive Biology,Fa Yu Yu Sheng Zhi Sheng Wu Xue Xue Bao （ Ying Wen Ban ）
中国人体科学,Chinese Journal of Somatic Science,Zhong Guo Ren Ti Ke Xue
